FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,SECTOR,SECTOR_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,ALB,Albania,IMF_COFOG_GESPTO_GF10,Government expenditure on social protection,PT_GDP,Percentage of GDP,IMF_SEC_EBG,Sector: Extrabudgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,ALB,Albania,IMF_COFOG_GESPTO_GF10,Government expenditure on social protection,PT_GDP,Percentage of GDP,IMF_SEC_GG,Sector: General government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.57869707566595,7.88053900051466,8.01854007664354,7.96837739491874,,8.2355863331374,8.26521295651966,8.56540581657485,9.1511854213111,9.22958522684756,9.14210728918744,9.45550447292248,9.29073936358425,9.23477702587662,9.39500424445026,10.7902080540462,9.73639885150521,9.26360097249118,8.95782841759048
A,Annual,ALB,Albania,IMF_COFOG_GESPTO_GF10,Government expenditure on social protection,PT_GDP,Percentage of GDP,IMF_SEC_LG,Sector: Local government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,1.41797423561537,1.2585898463047,1.39067607442663,1.68777259938133,,,,,,,,,,,,,1.33734107060975,1.32901740324997,1.55193504625397,1.53762193134843,1.44119613596399,1.50189157519672,1.4755919580019,1.45553424673487,1.34716494222625,1.57737707350633,1.40816413839986,1.34999583485163,1.25576293127462
A,Annual,ALB,Albania,IMF_COFOG_GESPTO_GF10,Government expenditure on social protection,PT_GDP,Percentage of GDP,IMF_SEC_SSF,Sector: Social security funds,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,5.72035352358914,6.07656316169465,6.32166936825775,,,,,,,,,,,,,6.55921040465243,6.74212103010472,7.08132242070437,7.36714748807219,7.48157240114597,7.76080269470441,7.67946390944241,7.65939341685155,7.75683215113033,8.14308121553152,7.97500453769882,7.6244550332541,7.36138223779569
A,Annual,ALB,Albania,IMF_COFOG_GESPTO_GF10,Government expenditure on social protection,XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,15124000000.0,3315420000.0,3604509000.0,3216242000.0,,,,,,,,,,,,,59212340000.0,63576310000.0,71785120000.0,75515200000.0,65891500000.0,73474350000.0,73117750000.0,73337720000.0,72550800000.0,100590410000.0,89060840000.0,95795850000.0,81341750000.0
A,Annual,ALB,Albania,IMF_COFOG_GESPTO_GF10,Government expenditure on social protection,XDC,Domestic currency,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38586000000.0,42148000000.0,48062000000.0,,,,,,,59212340000.0,63576310000.0,71785120000.0,75515200000.0,65891500000.0,73474350000.0,73117750000.0,73337720000.0,72550800000.0,100590410000.0,89060840000.0,95795850000.0,81341750000.0
A,Annual,ALB,Albania,IMF_COFOG_GESPTO_GF10,Government expenditure on social protection,XDC,Domestic currency,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,15124000000.0,22441944000.0,23737636000.0,27545086000.0,,,,,,,,,,,,,107099000000.0,113742100000.0,123060700000.0,130594400000.0,130754350000.0,138772600000.0,143494010000.0,149902680000.0,156920510000.0,176513660000.0,179196900000.0,258832560000.0,251580410000.0
A,Annual,ALB,Albania,IMF_COFOG_GESPTO_GF10,Government expenditure on social protection,XDC,Domestic currency,IMF_SEC_EBG,Sector: Extrabudgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,ALB,Albania,IMF_COFOG_GESPTO_GF10,Government expenditure on social protection,XDC,Domestic currency,IMF_SEC_GG,Sector: General government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60945093697.96,68776229836.6701,77421230397.65,86112336614.07,,102092000000.0,107499350000.0,114160670000.0,123545820000.0,128780830000.0,131125840000.0,139230330000.0,144066430000.0,151148330000.0,158954400000.0,177761240000.0,180724320000.0,198087210000.0,207157930000.0
A,Annual,ALB,Albania,IMF_COFOG_GESPTO_GF10,Government expenditure on social protection,XDC,Domestic currency,IMF_SEC_LG,Sector: Local government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,3792000000.0,4208210000.0,4607647000.0,6495366000.0,,,,,,,,,,,,,17393780000.0,17713290000.0,20951940000.0,21454510000.0,20671170000.0,22115040000.0,22881200000.0,23823160000.0,22792730000.0,25986200000.0,26137950000.0,28867490000.0,29040660000.0
