STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SXM,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Sint Maarten (Dutch part),Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1612467.05055237,8121812.82043457,8516336.44104004,3.70973434448242E7,1.6458706665039098E8,6.87987442016602E7,1.39698143005371E7,1.6713096618652302E8,1.93904174804688E8,1.8559294128418E8,2.4972785949707E8,2.0432530212402302E8,2.40816528320313E8,1.25483703613281E8,1.4230577087402302E8,1.4296475219726598E8,2.0147346496582E8,1.46493667602539E8,1.42627685546875E8,1.4963623046875E8,2.3966813659668E8,2.1545796203613302E8,1.9262811279296902E8,2.01949737548828E8,2.1695674133300802E8,2.2630230712890598E8,1.4809062194824198E8,1.3823197937011698E8,1.1016316986084E8,1.33119995117188E8,1.0651569366455099E8,1.50593383789063E8,1.5577201843261698E8,1.4012216186523402E8,6.27965202331543E7,1.43122314453125E8,1.82059799194336E8,1.88285171508789E8,2.18664276123047E8,2.21698745727539E8,,,,,,,,,,,,,,,,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDB,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,IDA blend,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,5.296230093479164E9,4.96677995538712E9,4.190909980773929E9,3.547589961871504E9,4.349499924696982E9,5.454610034346582E9,6.262159979581838E9,4.539240012168883E9,4.580360011138021E9,4.697849956512449E9,6.002630001187325E9,5.295949973702429E9,5.787430008232599E9,4.972960040092474E9,5.437159948349E9,5.177410035133362E9,4.999210032582283E9,4.472280046463014E9,5.557859999923044E9,6.593789939880371E9,5.962589935451744E9,5.747529993414877E9,5.9576800993234005E9,5.321620101153852E9,5.808489955037833E9,3.906409999389203E9,4.277499972455204E9,4.2786200193762784E9,4.1793299262523675E9,3.709260053634644E9,3.9039699945449824E9,5.846519977569581E9,6.316960044384008E9,4.949569917678839E9,5.364509940147397E9,1.3045799872398375E10,1.902082006549836E10,9.16671995735169E9,6.45708996582032E9,9.129110084533699E9,1.084636010360719E10,1.0561089980125431E10,9.694589953422554E9,1.1014920037269596E10,1.1615679737091064E10,1.2477379981994644E10,1.141181004238129E10,1.2596239812850964E10,1.176059029769898E10,1.3635449771881119E10,1.5985200050354023E10,1.440123023986817E10,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GMB,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,"Gambia, The",Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,6207891.94107056,1.58718872070313E7,2.70792350769043E7,5.39341163635254E7,2.5854944229126003E7,4.00888862609863E7,3.05236911773682E7,2.5797359466552697E7,4.9538665771484405E7,2.9963138580322303E7,1.06138801574707E7,2.37062072753906E7,3.07328224182129E7,3.57822456359863E7,5.07495269775391E7,3.5531299591064505E7,4.71226654052734E7,8.25641250610352E7,1.1370545959472701E8,9.81897506713867E7,1.3597509765625E8,1.85158569335938E8,1.2591300201416E8,1.12293296813965E8,1.46809341430664E8,1.3660868835449198E8,2.39020385742188E8,2.0357655334472698E8,1.57350311279297E8,1.88612716674805E8,1.60140869140625E8,1.5972334289550802E8,1.6325424194335902E8,1.2741095733642599E8,9.785723876953131E7,6.1864288330078095E7,5.12975273132324E7,5.90304069519043E7,5.95680618286133E7,5.0107967376709E7,7.67330856323242E7,8.35600509643555E7,9.57165145874023E7,8.30151062011719E7,7.74328918457031E7,7.35965728759766E7,8.63900604248047E7,1.0470207977294901E8,1.02300216674805E8,1.32886245727539E8,1.09205383300781E8,1.33505187988281E8,1.43403884887695E8,1.14264419555664E8,1.02603141784668E8,1.26291732788086E8,1.06272895812988E8,3.2673693847656304E8,2.5470501708984402E8,2.1244805908203098E8,3.2594741821289104E8,2.5322088623046902E8,2.87251251220703E8,3.43857177734375E8
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SVK,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Slovak Republic,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15100002288818E7,1.8760000610351598E8,9.89800033569336E7,8.05299987792969E7,1.20040000915527E8,1.33149993896484E8,1.3511000061035198E8,1.05E8,2.3385000610351598E8,5.00010009765625E8,1.9919999694824198E8,2.93010009765625E8,2.5217999267578098E8,2.1891000366210902E8,2.82019989013672E8,,,,,,,,,,,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CMR,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Cameroon,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,4172480.1063537598,7.4933952331543E7,9.27091293334961E7,8.01173934936523E7,2.3315693664550802E8,2.6896789550781304E8,3.86811828613281E8,2.9240390014648396E8,3.7404916381835896E8,2.7184579467773396E8,4.30505859375E8,3.2878869628906304E8,3.76374237060547E8,3.08288513183594E8,2.8299719238281304E8,4.31703430175781E8,5.2869970703125E8,6.63311889648438E8,5.50605102539063E8,7.439501953125E8,6.41239440917969E8,5.20043212890625E8,5.84234741210938E8,3.5942712402343804E8,5.45119445800781E8,4.51946533203125E8,5.0722671508789104E8,3.93389099121094E8,5.17528625488281E8,8.84583557128906E8,7.28870727539063E8,8.33673767089844E8,1.04094445800781E9,8.06218566894531E8,1.06312194824219E9,5.78107055664063E8,5.48744079589844E8,7.36748962402344E8,7.56483581542969E8,6.44198547363281E8,6.19396728515625E8,7.90073547363281E8,1.00155206298828E9,1.218869140625E9,9.81053649902344E8,5.16659729003906E8,2.0477890625E9,2.0812890625E9,5.63429504394531E8,6.932861328125E8,4.74250793457031E8,6.11498779296875E8,6.30508972167969E8,7.65834411621094E8,8.68483520507813E8,7.67705078125E8,8.76557495117188E8,1.37610485839844E9,1.2632353515625E9,1.43603210449219E9,1.51929150390625E9,1.16231945800781E9,1.2544375E9,9.40268859863281E8
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FCS,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Fragile and conflict affected situations,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,5.266690068960191E9,5.429919967949392E9,6.208219964146616E9,7.808389914073058E9,1.1922489978350704E10,1.2590870072185993E10,1.1888270020246511E10,1.3367289940834059E10,1.3188750041998924E10,1.6397800274372105E10,1.6661480181813248E10,1.7399029879212383E10,1.6152309863388556E10,1.5038460075378428E10,1.4947680061459547E10,1.7165269931793217E10,1.5121840178608902E10,1.5161740083694471E10,1.3872359858779234E10,1.3621809946060177E10,1.606767006507517E10,1.517291999575496E10,1.4381860193565496E10,1.3985359946906572E10,1.5897949919313196E10,1.2229910066623243E10,1.1563650054089727E10,1.1254089987695223E10,1.1646629931211475E10,1.0950750007152563E10,1.1283640073776257E10,1.4285929984092718E10,1.8675520099639893E10,2.6273590144157417E10,2.5273040073394794E10,5.509043959426882E10,4.676592992973328E10,3.786041971969606E10,3.9270570262908936E10,3.7161510057449356E10,3.9311749898910545E10,3.858736019897461E10,3.651500031852724E10,4.244675998497012E10,3.982520989799502E10,4.2647369998931915E10,4.881155023765565E10,5.419754975700381E10,5.882891017341617E10,5.700788965606694E10,6.413647975158696E10,5.7701180786132835E10,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TGO,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Togo,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1014696.0020065301,2.23904819488525E7,3.95433807373047E7,5.62500228881836E7,1.1263447570800799E8,1.00867416381836E8,8.51134033203125E7,9.81182556152344E7,1.39852951049805E8,1.2060190582275401E8,1.2613171386718799E8,1.2722275543212901E8,1.28948120117188E8,1.3242057800293E8,1.8137388610839802E8,1.66404174804688E8,1.74599594116211E8,2.2983773803710902E8,3.1400695800781304E8,3.0108215332031304E8,2.2078558349609402E8,1.66976104736328E8,2.10597427368164E8,3.1131359863281304E8,3.20858093261719E8,3.15579528808594E8,3.6967294311523396E8,2.33509490966797E8,3.62191955566406E8,3.54929626464844E8,4.0829891967773396E8,3.0692236328125E8,3.306103515625E8,1.43326889038086E8,1.8070327758789098E8,2.5035078430175802E8,1.91814712524414E8,1.65248306274414E8,1.8361714172363302E8,1.0164775085449201E8,1.09155944824219E8,7.71412582397461E7,8.36359939575195E7,7.01616516113281E7,8.23033065795898E7,1.0081769561767599E8,9.38106842041016E7,1.3296955871582E8,3.29786865234375E8,5.40048828125E8,4.09580017089844E8,5.4534765625E8,2.49872589111328E8,2.27049682617188E8,2.1396279907226598E8,2.32757400512695E8,1.9609541320800802E8,3.89277648925781E8,3.5980627441406304E8,4.4556704711914104E8,6.05833862304688E8,3.58850891113281E8,4.5447937011718804E8,6.15510925292969E8
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MRT,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Mauritania,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,382560.014724731,1.12980966567993E7,2.39513034820557E7,1.73398723602295E7,1.0092507934570299E8,7.54101333618164E7,1.6700360107421902E8,9.6530891418457E7,1.70162384033203E8,8.62175064086914E7,5.3986541748046905E7,9.62023086547852E7,7.93264923095703E7,1.57673904418945E8,4.5613388061523396E8,3.4140444946289104E8,8.10012451171875E8,6.42611267089844E8,7.6261083984375E8,4.8446377563476604E8,4.44471893310547E8,5.92140380859375E8,5.05851593017578E8,4.9065829467773396E8,4.8857775878906304E8,5.80009033203125E8,5.13388427734375E8,3.73460876464844E8,3.337109375E8,4.69783752441406E8,3.81450897216797E8,3.35045166015625E8,2.8755093383789104E8,4.70736511230469E8,3.66048614501953E8,2.7031259155273396E8,3.54259063720703E8,3.35574523925781E8,2.3741123962402302E8,3.2125253295898396E8,3.4884799194335896E8,4.66894287109375E8,5.89533325195313E8,3.5087924194335896E8,2.4085981750488302E8,2.29279571533203E8,2.54522247314453E8,3.7231289672851604E8,4.7227529907226604E8,3.97008605957031E8,3.31220184326172E8,3.80640380859375E8,4.27363708496094E8,2.9906362915039104E8,2.63822967529297E8,3.76669891357422E8,3.5387515258789104E8,3.29784851074219E8,4.8616955566406304E8,4.41107482910156E8,6.95330261230469E8,4.6153384399414104E8,3.46586181640625E8,4.19490051269531E8
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BDI,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Burundi,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,8.36405410766602E7,7.91571197509766E7,1.1424787902832E8,6.2694549560546905E7,7.8442008972168E7,4.56275444030762E7,7.660162353515631E7,8.78822479248047E7,1.0570432281494099E8,1.1793666076660201E8,1.3554736328125E8,1.5256744384765598E8,1.6263911437988302E8,1.4635122680664098E8,1.78440887451172E8,1.9223106384277302E8,1.7776646423339802E8,1.68332260131836E8,2.25479232788086E8,2.5297055053710902E8,2.85712097167969E8,3.34246765136719E8,3.5325402832031304E8,3.95199920654297E8,4.05632080078125E8,4.12388458251953E8,4.43134979248047E8,3.7566760253906304E8,3.6372961425781304E8,3.810234375E8,4.3193783569335896E8,4.05308532714844E8,4.6295227050781304E8,3.36688659667969E8,4.56884246826172E8,3.85161346435547E8,1.5582870483398402E8,8.8020393371582E7,1.09094482421875E8,1.22169319152832E8,1.56953140258789E8,2.524990234375E8,2.85159118652344E8,3.2962631225585896E8,4.64540832519531E8,4.63815704345703E8,5.18756958007813E8,5.53369323730469E8,5.37529602050781E8,6.18823913574219E8,5.54440307617188E8,5.861103515625E8,5.51657165527344E8,5.76269836425781E8,5.37108459472656E8,4.3545471191406304E8,9.02652587890625E8,5.05135314941406E8,4.96251251220703E8,6.2222314453125E8,5.26583251953125E8,6.24820678710938E8,6.08059020996094E8,6.21667724609375E8
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BHS,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,"Bahamas, The",Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,-459843.99318695103,,,161856.99403286,590453.98235321,655582.010746002,441756.993532181,5087798.11859131,470036.000013351,605679.988861084,581073.999404907,1785171.98562622,8209820.74737549,2486819.02885437,2447139.0247345003,2764332.05604553,2393198.96697998,1724555.9692382799,2617260.93292236,2516908.88404846,3578830.95741272,3645262.95661926,3622368.0973053,2444523.09608459,2.61259632110596E7,1970330.9535980201,3881619.93026733,1280887.96138763,2625852.10800171,7664475.91781616,5158782.00531006,4358270.16830444,4212996.95968628,1717030.04837036,1399106.97937012,6347339.153289789,2200000.04768372,5280000.20980835,3.42900009155273E7,1.79400005340576E7,8329999.923706049,1.1079999923706101E7,6199999.80926514,5719999.79019165,6619999.88555908,,,,,,,,,,,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRN,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Brunei Darussalam,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,79672.9996800423,4124217.0333862295,6063670.15838623,323713.98806572,580363.988876343,657903.015613556,651587.009429932,548784.971237183,240737.00606823,231169.00026798202,85179.0010929108,333631.992340088,128290.995955467,788968.980312347,821565.985679626,695688.009262085,485002.011060715,276611.000299454,276459.991931915,240366.99533462498,77303.9981722832,339284.00278091396,527330.994606018,857509.016990662,1640862.94174194,2923724.88975525,3636181.11610413,3979274.0345001197,4907014.84680176,4954418.182373051,4474240.77987671,3875711.9178772,5302050.11367798,4265933.0368042,4106563.09127808,2840229.98809814,2920000.07629395,439999.997615814,409999.99642372096,2099999.90463257,1070000.05245209,560000.002384186,-1000000.0,540000.021457672,850000.023841858,,,,,,,,,,,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBR,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Liberia,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,7.60121231079102E7,1.95489501953125E8,5.57665222167969E8,2.3014173889160198E8,1.1475892639160201E8,2.4816401672363302E8,2.6985977172851604E8,1.7462118530273402E8,1.0859888458252E8,1.03811187744141E8,8.14498977661133E7,7.53774032592773E7,7.21949768066406E7,5.3308746337890595E7,6.82740936279297E7,8.36263885498047E7,1.06890830993652E8,1.15110710144043E8,1.4990274047851598E8,2.2734017944335902E8,2.53114776611328E8,2.9963388061523396E8,2.88793273925781E8,3.12512176513672E8,3.43707824707031E8,2.34977508544922E8,2.1856915283203098E8,1.52881866455078E8,1.1969999694824201E8,1.09249519348145E8,1.8966802978515598E8,2.64848846435547E8,1.8019999694824198E8,1.91707244873047E8,1.03698883056641E8,1.69105346679688E8,2.39832504272461E8,1.1699375152587901E8,1.1386900329589799E8,1.4841618347168E8,1.09426139831543E8,6.45620040893555E7,8.90011367797852E7,1.55096939086914E8,2.9575573730468804E8,2.93832214355469E8,3.2448815917968804E8,1.26799890136719E9,1.38483178710938E9,5.61468200683594E8,1.44384350585938E9,7.91847290039063E8,6.16779541015625E8,5.72213684082031E8,8.01246215820313E8,1.30693408203125E9,9.75923950195313E8,7.33400939941406E8,6.62271240234375E8,6.51632873535156E8,7.13258911132813E8,6.23482421875E8,5.0633837890625E8,5.62641967773438E8
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,THA,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Thailand,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3.4671249389648396E8,2.31659301757813E8,2.99736083984375E8,2.81708251953125E8,2.34352020263672E8,3.87141845703125E8,3.2925698852539104E8,4.1973867797851604E8,4.40364501953125E8,4.41694610595703E8,4.96541961669922E8,3.7823080444335896E8,2.9891641235351604E8,2.92903045654297E8,3.13450134277344E8,3.1111050415039104E8,6.17538452148438E8,4.22052429199219E8,6.82483093261719E8,9.12879089355469E8,9.30131164550781E8,8.89038208007813E8,9.10286743164063E8,9.18761657714844E8,1.03327526855469E9,1.00932666015625E9,7.95979309082031E8,6.63126281738281E8,6.74635925292969E8,8.65169372558594E8,1.04409008789063E9,8.85236694335938E8,8.50540283203125E8,6.48524597167969E8,5.78855529785156E8,6.77334228515625E8,7.23513977050781E8,6.24420715332031E8,7.14207641601563E8,8.95900146484375E8,5.88825927734375E8,3.1637927246093804E8,3.2452111816406304E8,-7.21848022460938E8,9.89953231811523E7,-6.11196174621582E7,-9.84406051635742E7,-2.155078125E8,-4.25183319091797E8,3.20503120422363E7,4.87740936279297E7,-6.93064498901367E7,-2.51777458190918E7,9.30973281860352E7,3.40767150878906E8,9.05580215454102E7,2.2817106628418E8,2.61098602294922E8,-3.1384536743164104E8,-2.3603897094726598E8,2.1529902648925802E8,1.54157730102539E8,5.57884704589844E8,8.49687957763672E7
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COG,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,"Congo, Rep.",Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,236867.99407005298,1946725.9645462001,3.3005527496337898E7,5.54503364562988E7,1.5306207275390598E8,1.28742599487305E8,1.91757064819336E8,1.4424653625488302E8,1.5909759521484402E8,1.2059858703613299E8,1.1008018493652299E8,1.16774078369141E8,1.36201431274414E8,1.32287170410156E8,1.7613227844238302E8,2.1253970336914098E8,2.78158386230469E8,1.6827604675293E8,2.43785568237305E8,2.34836303710938E8,2.10891326904297E8,2.0526751708984402E8,2.4414080810546902E8,2.96239807128906E8,2.90580047607422E8,2.11258087158203E8,2.31529327392578E8,2.51315643310547E8,1.5530360412597698E8,1.64814697265625E8,3.28998077392578E8,2.01630142211914E8,1.64283706665039E8,1.80881118774414E8,5.20758972167969E8,1.6542198181152302E8,5.96142028808594E8,3.8861483764648396E8,9.5111213684082E7,2.2331439208984402E8,5.47355422973633E7,1.22010406494141E8,9.28424987792969E7,9.46490783691406E7,1.42126876831055E8,1.67815600585938E9,2.9975009155273396E8,1.26383117675781E8,4.61091278076172E8,2.8906063842773396E8,1.32694421386719E9,2.62315032958984E8,1.4846240234375E8,1.53267349243164E8,1.0627841949462901E8,1.02735534667969E8,9.99228744506836E7,1.20324058532715E8,1.57793045043945E8,1.9590336608886698E8,2.32258422851563E8,2.08147247314453E8,7.41545471191406E8,3.77500213623047E8
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NRU,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Nauru,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,41351.0017096996,,39505.0011575222,,60522.9996144772,88555.0007224083,51376.99842453,45986.9988262653,63922.0029115677,71937.0022416115,160970.002412796,125856.99558258102,151215.001940727,377148.00238609297,95086.9992375374,309345.990419388,697718.977928162,695647.001266479,738776.981830597,1.73646259307861E7,4341483.1161499,5264833.92715454,4581772.80426025,4455183.0291748,7943807.12509155,5667039.87121582,1.81056804656982E7,2.7004789352417E7,3.04129467010498E7,2.19935531616211E7,1.27936344146729E7,2.49029293060303E7,3.10610008239746E7,3.58257179260254E7,2.7813184738159202E7,2.777854347229E7,3.20066986083984E7,3.08893375396729E7,2.6386589050293002E7,2.1841890335083E7,3.57787284851074E7,2.56574878692627E7,2.82048397064209E7,4.1067626953125E7,5.84820365905762E7,3.07183723449707E7,3.34397621154785E7,3.5873748779296905E7,3.75815238952637E7
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNP,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,Northern Mariana Islands,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,3.94546508789063E7,4.6933502197265595E7,6.18796501159668E7,1.29737777709961E8,8.32688674926758E7,1.3435679626464802E8,1.29787719726563E8,1.4106181335449198E8,2.0007109069824198E8,2.94063201904297E8,2.92013702392578E8,3.0717660522460896E8,3.16162048339844E8,3.4016455078125E8,3.5857067871093804E8,3.54958679199219E8,3.7322738647460896E8,3.5929214477539104E8,3.6981185913085896E8,3.7768130493164104E8,3.3802526855468804E8,3.8328173828125E8,4.29178894042969E8,3.42384033203125E8,4.55679016113281E8,3.80706604003906E8,5.34470703125E8,4.14552917480469E8,3.34011749267578E8,3.3929406738281304E8,1.2059329223632799E8,3.42682571411133E7,8836769.10400391,1.6397357177734402E8,4312454.22363281,-760915.994644165,-1105659.96170044,996900.975704193,294079.98919487,173630.997538567,259999.990463257,,,,,,,,,,,,,,,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IND,WB_WDI_DT_ODA_ALLD_KD,_T,_T,_T,USD_K_2021,_Z,_Z,_Z,_Z,CUR,2,WB_WDI,P1Y,0,A,PU,Annual,India,Net official development assistance and official aid received (constant 2021 US$),Total,All age ranges or no breakdown by age,Total,"US dollars, 2021 constant prices",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Currency,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,6.07445947265625E9,4.96903466796875E9,5.36057080078125E9,7.67292724609375E9,9.43610546875E9,9.798166015625E9,9.2980517578125E9,9.9782314453125E9,6.45007421875E9,6.0706943359375E9,5.51378173828125E9,6.307537109375E9,3.678095703125E9,3.9827421875E9,5.69623828125E9,6.55370849609375E9,6.8938974609375E9,3.64837231445313E9,3.62256274414063E9,3.80079809570313E9,5.51147314453125E9,5.270181640625E9,4.4298994140625E9,4.9456142578125E9,4.74516015625E9,4.4869453125E9,4.3407041015625E9,3.08731274414063E9,3.46115747070313E9,3.02175756835938E9,2.21311596679688E9,3.72067431640625E9,3.31838354492188E9,2.04126806640625E9,2.72245532226563E9,1.96417297363281E9,2.26830444335938E9,2.11331713867188E9,2.0837998046875E9,1.75490710449219E9,1.83143701171875E9,2.43517944335938E9,2.34249755859375E9,7.10063415527344E8,9.90842590332031E8,2.215982421875E9,1.61520239257813E9,1.38261987304688E9,1.91542907714844E9,2.50557373046875E9,2.41121215820313E9,3.05729931640625E9,1.47690979003906E9,2.3768828125E9,2.92607592773438E9,3.48994604492188E9,2.78945751953125E9,3.21459887695313E9,2.32994750976563E9,2.3277490234375E9,1.74952587890625E9,2.7243837890625E9,2.746955078125E9,2.37656201171875E9
