"","code","year","speed","SL.TLF.ACTI.FE.ZS_fut","EG.ELC.ACCS.ZS_fut","IT.NET.USER.ZS_fut","SI.SPR.PGAP_fut","IQ.SPI.OVRL_fut","wat_sm_t_fut","wat_imp_prem_t_fut","wat_imp_qual_t_fut","wat_imp_av_t_fut","electricity_fut","ghggdp_fut","lifeexpectancy_fut","gender_fut","education_fut"
"2306","IRL",2030,1,73.3,NA,98.5305203130271,0.63,90.2,96.6444444444445,97.6533333333334,96.46,NA,6.85,NA,83.3716483516484,93.3,12.12
"2307","IRL",2030,2,73.6,NA,99.2182960095494,0.56,90.2,97.1213888888889,98.1041666666667,96.7666666666667,NA,7.2,NA,83.9932817182817,93.64,12.5333333333333
"2308","IRL",2030,0.25,73.075,NA,97.6107609504161,0.6825,89.5608232937996,96.245,97.25,96.19,NA,6.5875,NA,82.8092857142857,93.005,11.805
"2309","IRL",2030,0.5,73.15,NA,97.9641507957865,0.665,90.2,96.38,97.39,96.28,NA,6.675,NA,83.0042857142857,93.11,11.91
"2310","IRL",2030,4,74.1666666666667,NA,99.7,0.5,90.2,97.8954761904762,98.7815476190476,97.3333333333333,NA,7.9,NA,84.8061882561883,94.15,13.2333333333334
"2311","IRN",2025,0.25,15.6,NA,85.6503470111449,3.265,63.95,94.4325,94.4475,97.1125,NA,4.135,0.5975,77.9475,33.14,10.84
"2312","IRN",2025,0.5,15.6,NA,85.9935978607559,3.23,64.3994444444444,94.465,94.495,97.125,NA,4.17,0.595,77.995,33.2828571428571,10.88
"2313","IRN",2025,1,15.6,NA,86.6588069395013,3.16,65.293358162632,94.53,94.59,97.15,NA,4.24,0.59,78.09,33.5728571428572,10.96
"2314","IRN",2025,2,15.6,NA,87.9084537916971,3.01999999999999,67.0630055698062,94.66,94.7705263157895,97.2,NA,4.38000000000001,0.58,78.28,34.1528571428572,11.1175
"2315","IRN",2025,4,15.6,NA,90.0974669847689,2.77714285714287,70.5049746587033,94.9030769230769,95.1177192982456,97.28,NA,4.63714285714286,0.56,78.641052631579,35.3305418719211,11.3975
"2316","IRN",2026,0.25,15.6275,NA,85.993597860756,3.2475,64.3994444444444,94.465,94.495,97.125,NA,4.1525,0.595,77.995,33.2103571428571,10.86
"2317","IRN",2026,0.5,15.655,NA,86.6588069395013,3.195,65.2933581626318,94.53,94.59,97.15,NA,4.205,0.59,78.09,33.4278571428571,10.92
"2318","IRN",2026,1,15.71,NA,87.908453791697,3.09,67.063005569806,94.66,94.7705263157895,97.2,NA,4.31,0.58,78.28,33.8628571428571,11.04
"2319","IRN",2026,2,15.82,NA,90.0974669847693,2.89714285714284,70.5049746587033,94.9030769230769,95.1177192982456,97.28,NA,4.51714285714286,0.56,78.641052631579,34.7328571428572,11.2575
"2320","IRN",2026,4,16.04,NA,93.4293666637977,2.54761904761904,76.8498759689358,95.3678205128206,95.746149380805,97.44,NA,4.87714285714287,0.52,79.361052631579,36.5315599343185,11.6775
"2321","IRN",2027,0.25,15.655,NA,86.3299483160355,3.23,64.8469444444444,94.4975,94.5425,97.1375,NA,4.17,0.5925,78.0425,33.2828571428571,10.88
"2322","IRN",2027,0.5,15.71,NA,87.2970504209652,3.16,66.181204465089,94.595,94.6805263157895,97.175,NA,4.24,0.585,78.185,33.5728571428571,10.96
"2323","IRN",2027,1,15.82,NA,89.0520162088208,3.02,68.8022045060163,94.7830769230769,94.9477192982456,97.24,NA,4.38,0.57,78.461052631579,34.1528571428571,11.1175
"2324","IRN",2027,2,16.04,NA,91.9193274628343,2.77714285714286,73.7796744099331,95.1430769230769,95.4425593395253,97.36,NA,4.63714285714286,0.54,79.0010526315789,35.3305418719212,11.3975
"2325","IRN",2027,4,16.4963636363636,NA,95.6779588831156,2.34761904761904,82.2769089101363,95.7980186480187,96.2947580347929,97.6,NA,5.11714285714288,0.48,80.0810526315789,37.7715599343185,11.9207142857143
"2326","IRN",2028,0.25,15.6825,NA,86.6588069395014,3.2125,65.2933581626319,94.53,94.59,97.15,NA,4.1875,0.59,78.09,33.3553571428571,10.9
"2327","IRN",2028,0.5,15.765,NA,87.908453791697,3.125,67.0630055698061,94.66,94.7705263157895,97.2,NA,4.275,0.58,78.28,33.7178571428571,11
"2328","IRN",2028,1,15.93,NA,90.0974669847691,2.95714285714286,70.5049746587037,94.9030769230769,95.1177192982456,97.28,NA,4.45,0.56,78.641052631579,34.4428571428571,11.1875
"2329","IRN",2028,2,16.26,NA,93.4293666637975,2.65714285714285,76.8498759689365,95.3678205128205,95.746149380805,97.44,NA,4.75714285714285,0.52,79.361052631579,35.9305418719212,11.5375
"2330","IRN",2028,4,16.9763636363636,NA,97.1794924046608,2.15809523809523,86.705594794211,96.1980186480187,96.7759491063632,97.76,NA,5.35714285714287,0.44,80.7843274853801,39.0377392870386,12.1607142857143
"2331","IRN",2029,0.25,15.71,NA,86.9817543342306,3.195,65.7383581626319,94.5625,94.6355263157895,97.1625,NA,4.205,0.5875,78.1375,33.4278571428571,10.92
"2332","IRN",2029,0.5,15.82,NA,88.4933542204351,3.09,67.9362831039153,94.7230769230769,94.8605263157895,97.22,NA,4.31,0.575,78.371052631579,33.8628571428571,11.04
"2333","IRN",2029,1,16.04,NA,91.0520948886838,2.89714285714286,72.1658221592606,95.0230769230769,95.2825593395253,97.32,NA,4.51714285714286,0.55,78.821052631579,34.7328571428571,11.2575
"2334","IRN",2029,2,16.4963636363636,NA,94.6656862756653,2.54761904761904,79.687294087624,95.5878205128205,96.0297394220846,97.52,NA,4.87714285714286,0.5,79.721052631579,36.5315599343186,11.6775
"2335","IRN",2029,4,17.4563636363637,NA,98.1584999888872,1.99809523809523,90.1763881289083,96.5582167832168,97.1963173694211,97.915,NA,5.59714285714285,0.4,81.4605435156518,40.3307936397585,12.4007142857143
"2336","IRN",2030,0.25,15.7375,NA,87.2970504209653,3.1775,66.1812044650891,94.595,94.6805263157895,97.175,NA,4.2225,0.585,78.185,33.5003571428571,10.94
"2337","IRN",2030,0.5,15.875,NA,89.0520162088208,3.055,68.8022045060163,94.7830769230769,94.9477192982456,97.24,NA,4.345,0.57,78.461052631579,34.0078571428571,11.08
"2338","IRN",2030,1,16.15,NA,91.9193274628343,2.83714285714286,73.7796744099331,95.1430769230769,95.4425593395253,97.36,NA,4.57714285714286,0.54,79.0010526315789,35.0305418719212,11.3275
"2339","IRN",2030,2,16.7363636363637,NA,95.6779588831155,2.44761904761904,82.2769089101368,95.7980186480187,96.2947580347929,97.6,NA,4.99714285714284,0.48,80.081052631579,37.1515599343186,11.8007142857143
"2340","IRN",2030,4,17.9643939393939,NA,98.8016652186127,1.83809523809523,90.2,96.8828593628594,97.566685632479,98.035,NA,5.83714285714286,0.4,82.0880095459236,41.6507936397585,12.6172619047619
"2341","IRQ",2025,0.25,11.5,NA,81.9252769584944,2.77,54.4696276595745,59.9097727272727,94.25,59.8875,73.7625,3.335,0.5975,72.45,52.695,6.85
"2342","IRQ",2025,0.5,11.5,NA,82.3426970272359,2.74,54.9371276595745,60.0172727272727,94.3,59.975,73.825,3.37,0.595,72.5,52.89,6.9
"2343","IRQ",2025,1,11.5,NA,83.1538812274559,2.68,55.8690681533734,60.2322727272727,94.395,60.15,73.95,3.44,0.59,72.6,53.2820512820513,7
"2344","IRQ",2025,2,11.5,NA,84.6835548035907,2.56666666666667,57.7201883156301,60.6622727272728,94.585,60.4942857142857,74.2,3.58000000000001,0.58,72.79,54.0820512820514,7.2
"2345","IRQ",2025,4,11.5,NA,87.3870875480355,2.36666666666665,61.3828424815981,61.5053453136013,94.9432456140351,61.1742857142859,74.684,3.86000000000001,0.56,73.17,55.6916025641025,7.60999999999999
"2346","IRQ",2026,0.25,11.5175,NA,82.342697027236,2.755,54.9371276595745,60.0172727272727,94.3,59.975,73.825,3.3525,0.595,72.5,52.7925,6.875
"2347","IRQ",2026,0.5,11.535,NA,83.153881227456,2.71,55.8690681533735,60.2322727272727,94.395,60.15,73.95,3.405,0.59,72.6,53.085,6.95
"2348","IRQ",2026,1,11.57,NA,84.683554803591,2.62,57.7201883156301,60.6622727272727,94.585,60.4942857142857,74.2,3.51,0.58,72.79,53.6820512820513,7.1
"2349","IRQ",2026,2,11.64,NA,87.387087548036,2.46666666666667,61.3828424815981,61.5053453136011,94.9432456140351,61.1742857142857,74.684,3.71999999999999,0.56,73.17,54.8820512820514,7.4
"2350","IRQ",2026,4,11.78,NA,91.5583931600306,2.17333333333332,68.5119214849974,63.1093528592792,95.592202012384,62.5342857142857,75.6171666666667,4.13999999999999,0.52,73.93,57.3316025641024,8.05
"2351","IRQ",2027,0.25,11.535,NA,82.7523900904139,2.74,55.4040681533736,60.1247727272727,94.3475,60.0625,73.8875,3.37,0.5925,72.55,52.89,6.9
"2352","IRQ",2027,0.5,11.57,NA,83.9340105439223,2.68,56.7963849912586,60.4472727272727,94.49,60.3242857142857,74.075,3.44,0.585,72.695,53.2820512820513,7
"2353","IRQ",2027,1,11.64,NA,86.0916435369959,2.56666666666666,59.5571438139147,61.0854756871036,94.7657894736842,60.8342857142857,74.444,3.58,0.57,72.98,54.0820512820513,7.2
"2354","IRQ",2027,2,11.78,NA,89.662762838367,2.36666666666667,64.9934789834377,62.3198490864401,95.2783488132095,61.8542857142858,75.1571666666667,3.86,0.54,73.55,55.6916025641026,7.60999999999999
"2355","IRQ",2027,4,12.0828571428572,NA,94.421889702994,2.01333333333332,75.0835298542748,64.60655002964,96.1613369821613,63.8797478991598,76.5051159420291,4.42000000000003,0.48,74.69,59.0074953095686,8.49000000000001
"2356","IRQ",2028,0.25,11.5525,NA,83.1538812274559,2.725,55.8690681533736,60.2322727272727,94.395,60.15,73.95,3.3875,0.59,72.6,52.9875,6.925
"2357","IRQ",2028,0.5,11.605,NA,84.683554803591,2.65,57.7201883156302,60.6622727272727,94.585,60.4942857142857,74.2,3.475,0.58,72.79,53.4820512820513,7.05
"2358","IRQ",2028,1,11.71,NA,87.3870875480357,2.51666666666666,61.3828424815984,61.5053453136011,94.9432456140351,61.1742857142857,74.684,3.65,0.56,73.17,54.4820512820513,7.3
"2359","IRQ",2028,2,11.9228571428571,NA,91.5583931600309,2.26666666666667,68.5119214849975,63.109352859279,95.5922020123839,62.5342857142857,75.6171666666667,4,0.52,73.93,56.5116025641026,7.83000000000002
"2360","IRQ",2028,4,12.4028571428572,NA,96.3431438744753,1.85333333333332,80.796104256461,65.9999956629137,96.6596956758412,65.1997478991598,77.3630652173913,4.67142857142856,0.44,75.45,60.7014832931298,8.92999999999997
"2361","IRQ",2029,0.25,11.57,NA,83.5479199812204,2.71,56.3338849912586,60.3397727272727,94.4425,60.2375,74.0125,3.405,0.5875,72.6475,53.085,6.95
