"","time","SL.TLF.ACTI.FE.ZS","EG.ELC.ACCS.ZS","IT.NET.USER.ZS","SI.SPR.PGAP","IQ.SPI.OVRL","wat_sm_t","wat_imp_prem_t","wat_imp_qual_t","wat_imp_av_t"
"6262",154.848722879626,NA,NA,NA,NA,NA,NA,NA,53.1,NA
"6263",155.171303524788,NA,NA,NA,NA,NA,NA,NA,53.2,NA
"6264",155.493884169949,NA,NA,NA,NA,NA,NA,NA,53.3,NA
"6265",155.81646481511,NA,NA,NA,NA,NA,NA,NA,53.4,NA
"6266",156.139045460272,NA,NA,NA,NA,NA,NA,NA,53.5,NA
"6267",156.461626105433,NA,NA,NA,NA,NA,NA,NA,53.6,NA
"6268",156.784206750594,NA,NA,NA,NA,NA,NA,NA,53.7,NA
"6269",157.106787395756,NA,NA,NA,NA,NA,NA,NA,53.8,NA
"6270",157.429368040917,NA,NA,NA,NA,NA,NA,NA,53.9,NA
"6271",157.751948686078,NA,NA,NA,NA,NA,NA,NA,54,NA
"6272",158.074529331239,NA,NA,NA,NA,NA,NA,NA,54.1,NA
"6273",158.397109976401,NA,NA,NA,NA,NA,NA,NA,54.2,NA
"6274",158.719690621562,NA,NA,NA,NA,NA,NA,NA,54.3,NA
"6275",159.042271266723,NA,NA,NA,NA,NA,NA,NA,54.4,NA
"6276",159.364851911885,NA,NA,NA,NA,NA,NA,NA,54.5,NA
"6277",159.687432557046,NA,NA,NA,NA,NA,NA,NA,54.6,NA
"6278",160.010013202207,NA,NA,NA,NA,NA,NA,NA,54.7,NA
"6279",160.332593847368,NA,NA,NA,NA,NA,NA,NA,54.8,NA
"6280",160.65517449253,NA,NA,NA,NA,NA,NA,NA,54.9,NA
"6281",160.977755137691,NA,NA,NA,NA,NA,NA,NA,55,NA
"6282",161.300335782852,NA,NA,NA,NA,NA,NA,NA,55.1,NA
"6283",161.622916428014,NA,NA,NA,NA,NA,NA,NA,55.2,NA
"6284",161.945497073175,NA,NA,NA,NA,NA,NA,NA,55.3,NA
"6285",162.268077718336,NA,NA,NA,NA,NA,NA,NA,55.4,NA
"6286",162.590658363497,NA,NA,NA,NA,NA,NA,NA,55.5,NA
"6287",162.913239008659,NA,NA,NA,NA,NA,NA,NA,55.6,NA
"6288",163.23581965382,NA,NA,NA,NA,NA,NA,NA,55.7,NA
"6289",163.558400298981,NA,NA,NA,NA,NA,NA,NA,55.8,NA
"6290",163.880980944143,NA,NA,NA,NA,NA,NA,NA,55.9,NA
"6291",164.203561589304,NA,NA,NA,NA,NA,NA,NA,56,NA
"6292",164.526142234465,NA,NA,NA,NA,NA,NA,NA,56.1,NA
"6293",164.848722879626,NA,NA,NA,NA,NA,NA,NA,56.2,NA
"6294",165.171303524788,NA,NA,NA,NA,NA,NA,NA,56.3,NA
"6295",165.493884169949,NA,NA,NA,NA,NA,NA,NA,56.4,NA
"6296",165.81646481511,NA,NA,NA,NA,NA,NA,NA,56.5,NA
"6297",166.139045460272,NA,NA,NA,NA,NA,NA,NA,56.6,NA
"6298",166.461626105433,NA,NA,NA,NA,NA,NA,NA,56.7,NA
"6299",166.784206750594,NA,NA,NA,NA,NA,NA,NA,56.8,NA
"6300",167.106787395756,NA,NA,NA,NA,NA,NA,NA,56.9,NA
"6301",167.429368040917,NA,NA,NA,NA,NA,NA,NA,57,NA
"6302",167.751948686078,NA,NA,NA,NA,NA,NA,NA,57.1,NA
"6303",168.074529331239,NA,NA,NA,NA,NA,NA,NA,57.2,NA
"6304",168.397109976401,NA,NA,NA,NA,NA,NA,NA,57.3,NA
"6305",168.719690621562,NA,NA,NA,NA,NA,NA,NA,57.4,NA
"6306",169.042271266723,NA,NA,NA,NA,NA,NA,NA,57.5,NA
"6307",169.364851911885,NA,NA,NA,NA,NA,NA,NA,57.6,NA
"6308",169.687432557046,NA,NA,NA,NA,NA,NA,NA,57.7,NA
"6309",170.010013202207,NA,NA,NA,NA,NA,NA,NA,57.8,NA
"6310",170.332593847368,NA,NA,NA,NA,NA,NA,NA,57.9,NA
"6311",170.65517449253,NA,NA,NA,NA,NA,NA,NA,58,NA
"6312",170.977755137691,NA,NA,NA,NA,NA,NA,NA,58.1,NA
"6313",171.300335782852,NA,NA,NA,NA,NA,NA,NA,58.2,NA
"6314",171.622916428014,NA,NA,NA,NA,NA,NA,NA,58.3,NA
"6315",171.945497073175,NA,NA,NA,NA,NA,NA,NA,58.4,NA
"6316",172.268077718336,NA,NA,NA,NA,NA,NA,NA,58.5,NA
"6317",172.601411051669,NA,NA,NA,NA,NA,NA,NA,58.6,NA
"6318",172.934744385003,NA,NA,NA,NA,NA,NA,NA,58.7,NA
"6319",173.268077718336,NA,NA,NA,NA,NA,NA,NA,58.8,NA
"6320",173.601411051669,NA,NA,NA,NA,NA,NA,NA,58.9,NA
"6321",173.934744385003,NA,NA,NA,NA,NA,NA,NA,59,NA
"6322",174.268077718336,NA,NA,NA,NA,NA,NA,NA,59.1,NA
"6323",174.601411051669,NA,NA,NA,NA,NA,NA,NA,59.2,NA
"6324",174.934744385003,NA,NA,NA,NA,NA,NA,NA,59.3,NA
"6325",175.268077718336,NA,NA,NA,NA,NA,NA,NA,59.4,NA
"6326",175.601411051669,NA,NA,NA,NA,NA,NA,NA,59.5,NA
"6327",175.934744385003,NA,NA,NA,NA,NA,NA,NA,59.6,NA
"6328",176.268077718336,NA,NA,NA,NA,NA,NA,NA,59.7,NA
"6329",176.601411051669,NA,NA,NA,NA,NA,NA,NA,59.8,NA
"6330",176.934744385003,NA,NA,NA,NA,NA,NA,NA,59.9,NA
"6331",177.268077718336,NA,NA,NA,NA,NA,NA,NA,60,NA
"6332",177.601411051669,NA,NA,NA,NA,NA,NA,NA,60.1,NA
"6333",177.934744385003,NA,NA,NA,NA,NA,NA,NA,60.2,NA
"6334",178.268077718336,NA,NA,NA,NA,NA,NA,NA,60.3,NA
"6335",178.601411051669,NA,NA,NA,NA,NA,NA,NA,60.4,NA
"6336",178.934744385003,NA,NA,NA,NA,NA,NA,NA,60.5,NA
"6337",179.268077718336,NA,NA,NA,NA,NA,NA,NA,60.6,NA
"6338",179.601411051669,NA,NA,NA,NA,NA,NA,NA,60.7,NA
"6339",179.934744385003,NA,NA,NA,NA,NA,NA,NA,60.8,NA
"6340",180.268077718336,NA,NA,NA,NA,NA,NA,NA,60.9,NA
"6341",180.601411051669,NA,NA,NA,NA,NA,NA,NA,61,NA
"6342",180.934744385003,NA,NA,NA,NA,NA,NA,NA,61.1,NA
"6343",181.268077718336,NA,NA,NA,NA,NA,NA,NA,61.2,NA
"6344",181.601411051669,NA,NA,NA,NA,NA,NA,NA,61.3,NA
"6345",181.934744385003,NA,NA,NA,NA,NA,NA,NA,61.4,NA
"6346",182.268077718336,NA,NA,NA,NA,NA,NA,NA,61.5,NA
"6347",182.601411051669,NA,NA,NA,NA,NA,NA,NA,61.6,NA
"6348",182.934744385003,NA,NA,NA,NA,NA,NA,NA,61.7,NA
"6349",183.268077718336,NA,NA,NA,NA,NA,NA,NA,61.8,NA
"6350",183.601411051669,NA,NA,NA,NA,NA,NA,NA,61.9,NA
"6351",183.934744385003,NA,NA,NA,NA,NA,NA,NA,62,NA
"6352",184.268077718336,NA,NA,NA,NA,NA,NA,NA,62.1,NA
"6353",184.601411051669,NA,NA,NA,NA,NA,NA,NA,62.2,NA
"6354",184.934744385003,NA,NA,NA,NA,NA,NA,NA,62.3,NA
"6355",185.268077718336,NA,NA,NA,NA,NA,NA,NA,62.4,NA
"6356",185.601411051669,NA,NA,NA,NA,NA,NA,NA,62.5,NA
"6357",185.934744385003,NA,NA,NA,NA,NA,NA,NA,62.6,NA
"6358",186.268077718336,NA,NA,NA,NA,NA,NA,NA,62.7,NA
"6359",186.601411051669,NA,NA,NA,NA,NA,NA,NA,62.8,NA
"6360",186.934744385003,NA,NA,NA,NA,NA,NA,NA,62.9,NA
"6361",187.268077718336,NA,NA,NA,NA,NA,NA,NA,63,NA
"6362",187.601411051669,NA,NA,NA,NA,NA,NA,NA,63.1,NA
"6363",187.934744385003,NA,NA,NA,NA,NA,NA,NA,63.2,NA
"6364",188.268077718336,NA,NA,NA,NA,NA,NA,NA,63.3,NA
"6365",188.601411051669,NA,NA,NA,NA,NA,NA,NA,63.4,NA
"6366",188.934744385003,NA,NA,NA,NA,NA,NA,NA,63.5,NA
"6367",189.268077718336,NA,NA,NA,NA,NA,NA,NA,63.6,NA
"6368",189.601411051669,NA,NA,NA,NA,NA,NA,NA,63.7,NA
"6369",189.946238637876,NA,NA,NA,NA,NA,NA,NA,63.8,NA
"6370",190.291066224083,NA,NA,NA,NA,NA,NA,NA,63.9,NA
"6371",190.63589381029,NA,NA,NA,NA,NA,NA,NA,64,NA
"6372",190.980721396497,NA,NA,NA,NA,NA,NA,NA,64.1,NA
"6373",191.325548982704,NA,NA,NA,NA,NA,NA,NA,64.2,NA
"6374",191.670376568911,NA,NA,NA,NA,NA,NA,NA,64.3,NA
"6375",192.015204155118,NA,NA,NA,NA,NA,NA,NA,64.4,NA
"6376",192.360031741325,NA,NA,NA,NA,NA,NA,NA,64.5,NA
"6377",192.704859327532,NA,NA,NA,NA,NA,NA,NA,64.6,NA
"6378",193.049686913738,NA,NA,NA,NA,NA,NA,NA,64.7,NA
"6379",193.394514499945,NA,NA,NA,NA,NA,NA,NA,64.8,NA
"6380",193.739342086152,NA,NA,NA,NA,NA,NA,NA,64.9,NA
"6381",194.084169672359,NA,NA,NA,NA,NA,NA,NA,65,NA
"6382",194.428997258566,NA,NA,NA,NA,NA,NA,NA,65.1,NA
"6383",194.773824844773,NA,NA,NA,NA,NA,NA,NA,65.2,NA
"6384",195.11865243098,NA,NA,NA,NA,NA,NA,NA,65.3,NA
"6385",195.463480017187,NA,NA,NA,NA,NA,NA,NA,65.4,NA
"6386",195.808307603394,NA,NA,NA,NA,NA,NA,NA,65.5,NA
"6387",196.153135189601,NA,NA,NA,NA,NA,NA,NA,65.6,NA
"6388",196.497962775807,NA,NA,NA,NA,NA,NA,NA,65.7,NA
"6389",196.842790362014,NA,NA,NA,NA,NA,NA,NA,65.8,NA
"6390",197.187617948221,NA,NA,NA,NA,NA,NA,NA,65.9,NA
"6391",197.532445534428,NA,NA,NA,NA,NA,NA,NA,66,NA
"6392",197.877273120635,NA,NA,NA,NA,NA,NA,NA,66.1,NA
"6393",198.222100706842,NA,NA,NA,NA,NA,NA,NA,66.2,NA
"6394",198.566928293049,NA,NA,NA,NA,NA,NA,NA,66.3,NA
"6395",198.911755879256,NA,NA,NA,NA,NA,NA,NA,66.4,NA
"6396",199.256583465463,NA,NA,NA,NA,NA,NA,NA,66.5,NA
"6397",199.601411051669,NA,NA,NA,NA,NA,NA,NA,66.6,NA
"6398",199.946238637876,NA,NA,NA,NA,NA,NA,NA,66.7,NA
"6399",200.291066224083,NA,NA,NA,NA,NA,NA,NA,66.8,NA
"6400",200.63589381029,NA,NA,NA,NA,NA,NA,NA,66.9,NA
"6401",200.980721396497,NA,NA,NA,NA,NA,NA,NA,67,NA
"6402",201.325548982704,NA,NA,NA,NA,NA,NA,NA,67.1,NA
"6403",201.670376568911,NA,NA,NA,NA,NA,NA,NA,67.2,NA
"6404",202.015204155118,NA,NA,NA,NA,NA,NA,NA,67.3,NA
"6405",202.360031741325,NA,NA,NA,NA,NA,NA,NA,67.4,NA
"6406",202.704859327532,NA,NA,NA,NA,NA,NA,NA,67.5,NA
"6407",203.049686913738,NA,NA,NA,NA,NA,NA,NA,67.6,NA
"6408",203.394514499945,NA,NA,NA,NA,NA,NA,NA,67.7,NA
"6409",203.739342086152,NA,NA,NA,NA,NA,NA,NA,67.8,NA
"6410",204.084169672359,NA,NA,NA,NA,NA,NA,NA,67.9,NA
"6411",204.428997258566,NA,NA,NA,NA,NA,NA,NA,68,NA
"6412",204.773824844773,NA,NA,NA,NA,NA,NA,NA,68.1,NA
"6413",205.11865243098,NA,NA,NA,NA,NA,NA,NA,68.2,NA
"6414",205.463480017187,NA,NA,NA,NA,NA,NA,NA,68.3,NA
"6415",205.82062287433,NA,NA,NA,NA,NA,NA,NA,68.4,NA
"6416",206.177765731472,NA,NA,NA,NA,NA,NA,NA,68.5,NA
"6417",206.534908588615,NA,NA,NA,NA,NA,NA,NA,68.6,NA
"6418",206.892051445758,NA,NA,NA,NA,NA,NA,NA,68.7,NA
"6419",207.249194302901,NA,NA,NA,NA,NA,NA,NA,68.8,NA
"6420",207.606337160044,NA,NA,NA,NA,NA,NA,NA,68.9,NA
"6421",207.963480017187,NA,NA,NA,NA,NA,NA,NA,69,NA
"6422",208.32062287433,NA,NA,NA,NA,NA,NA,NA,69.1,NA
"6423",208.677765731472,NA,NA,NA,NA,NA,NA,NA,69.2,NA
"6424",209.034908588615,NA,NA,NA,NA,NA,NA,NA,69.3,NA
"6425",209.392051445758,NA,NA,NA,NA,NA,NA,NA,69.4,NA
"6426",209.749194302901,NA,NA,NA,NA,NA,NA,NA,69.5,NA
"6427",210.106337160044,NA,NA,NA,NA,NA,NA,NA,69.6,NA
"6428",210.463480017187,NA,NA,NA,NA,NA,NA,NA,69.7,NA
"6429",210.82062287433,NA,NA,NA,NA,NA,NA,NA,69.8,NA
"6430",211.177765731472,NA,NA,NA,NA,NA,NA,NA,69.9,NA
"6431",211.534908588615,NA,NA,NA,NA,NA,NA,NA,70,NA
"6432",211.892051445758,NA,NA,NA,NA,NA,NA,NA,70.1,NA
"6433",212.249194302901,NA,NA,NA,NA,NA,NA,NA,70.2,NA
"6434",212.606337160044,NA,NA,NA,NA,NA,NA,NA,70.3,NA
"6435",212.963480017187,NA,NA,NA,NA,NA,NA,NA,70.4,NA
"6436",213.32062287433,NA,NA,NA,NA,NA,NA,NA,70.5,NA
"6437",213.677765731472,NA,NA,NA,NA,NA,NA,NA,70.6,NA
"6438",214.034908588615,NA,NA,NA,NA,NA,NA,NA,70.7,NA
"6439",214.392051445758,NA,NA,NA,NA,NA,NA,NA,70.8,NA
"6440",214.749194302901,NA,NA,NA,NA,NA,NA,NA,70.9,NA
"6441",215.106337160044,NA,NA,NA,NA,NA,NA,NA,71,NA
"6442",215.463480017187,NA,NA,NA,NA,NA,NA,NA,71.1,NA
"6443",215.82062287433,NA,NA,NA,NA,NA,NA,NA,71.2,NA
"6444",216.177765731472,NA,NA,NA,NA,NA,NA,NA,71.3,NA
"6445",216.534908588615,NA,NA,NA,NA,NA,NA,NA,71.4,NA
"6446",216.892051445758,NA,NA,NA,NA,NA,NA,NA,71.5,NA
"6447",217.249194302901,NA,NA,NA,NA,NA,NA,NA,71.6,NA
"6448",217.606337160044,NA,NA,NA,NA,NA,NA,NA,71.7,NA
"6449",217.963480017187,NA,NA,NA,NA,NA,NA,NA,71.8,NA
"6450",218.32062287433,NA,NA,NA,NA,NA,NA,NA,71.9,NA
"6451",218.677765731472,NA,NA,NA,NA,NA,NA,NA,72,NA
"6452",219.034908588615,NA,NA,NA,NA,NA,NA,NA,72.1,NA
"6453",219.392051445758,NA,NA,NA,NA,NA,NA,NA,72.2,NA
"6454",219.749194302901,NA,NA,NA,NA,NA,NA,NA,72.3,NA
"6455",220.106337160044,NA,NA,NA,NA,NA,NA,NA,72.4,NA
"6456",220.463480017187,NA,NA,NA,NA,NA,NA,NA,72.5,NA
"6457",220.82062287433,NA,NA,NA,NA,NA,NA,NA,72.6,NA
"6458",221.1909932447,NA,NA,NA,NA,NA,NA,NA,72.7,NA
"6459",221.56136361507,NA,NA,NA,NA,NA,NA,NA,72.8,NA
"6460",221.931733985441,NA,NA,NA,NA,NA,NA,NA,72.9,NA
"6461",222.302104355811,NA,NA,NA,NA,NA,NA,NA,73,NA
"6462",222.672474726181,NA,NA,NA,NA,NA,NA,NA,73.1,NA
"6463",223.042845096552,NA,NA,NA,NA,NA,NA,NA,73.2,NA
"6464",223.413215466922,NA,NA,NA,NA,NA,NA,NA,73.3,NA
"6465",223.783585837293,NA,NA,NA,NA,NA,NA,NA,73.4,NA
"6466",224.153956207663,NA,NA,NA,NA,NA,NA,NA,73.5,NA
"6467",224.524326578033,NA,NA,NA,NA,NA,NA,NA,73.6,NA
"6468",224.894696948404,NA,NA,NA,NA,NA,NA,NA,73.7,NA
"6469",225.265067318774,NA,NA,NA,NA,NA,NA,NA,73.8,NA
"6470",225.635437689144,NA,NA,NA,NA,NA,NA,NA,73.9,NA
"6471",226.005808059515,NA,NA,NA,NA,NA,NA,NA,74,NA
"6472",226.376178429885,NA,NA,NA,NA,NA,NA,NA,74.1,NA
"6473",226.746548800256,NA,NA,NA,NA,NA,NA,NA,74.2,NA
"6474",227.116919170626,NA,NA,NA,NA,NA,NA,NA,74.3,NA
"6475",227.487289540996,NA,NA,NA,NA,NA,NA,NA,74.4,NA
"6476",227.857659911367,NA,NA,NA,NA,NA,NA,NA,74.5,NA
"6477",228.228030281737,NA,NA,NA,NA,NA,NA,NA,74.6,NA
"6478",228.598400652107,NA,NA,NA,NA,NA,NA,NA,74.7,NA
"6479",228.968771022478,NA,NA,NA,NA,NA,NA,NA,74.8,NA
"6480",229.339141392848,NA,NA,NA,NA,NA,NA,NA,74.9,NA
"6481",229.709511763218,NA,NA,NA,NA,NA,NA,NA,75,NA
"6482",230.079882133589,NA,NA,NA,NA,NA,NA,NA,75.1,NA
"6483",230.450252503959,NA,NA,NA,NA,NA,NA,NA,75.2,NA
"6484",230.82062287433,NA,NA,NA,NA,NA,NA,NA,75.3,NA
"6485",231.1909932447,NA,NA,NA,NA,NA,NA,NA,75.4,NA
"6486",231.56136361507,NA,NA,NA,NA,NA,NA,NA,75.5,NA
"6487",231.931733985441,NA,NA,NA,NA,NA,NA,NA,75.6,NA
"6488",232.302104355811,NA,NA,NA,NA,NA,NA,NA,75.7,NA
"6489",232.672474726181,NA,NA,NA,NA,NA,NA,NA,75.8,NA
"6490",233.042845096552,NA,NA,NA,NA,NA,NA,NA,75.9,NA
"6491",233.413215466922,NA,NA,NA,NA,NA,NA,NA,76,NA
"6492",233.797830851538,NA,NA,NA,NA,NA,NA,NA,76.1,NA
"6493",234.182446236153,NA,NA,NA,NA,NA,NA,NA,76.2,NA
"6494",234.567061620768,NA,NA,NA,NA,NA,NA,NA,76.3,NA
"6495",234.951677005384,NA,NA,NA,NA,NA,NA,NA,76.4,NA
"6496",235.336292389999,NA,NA,NA,NA,NA,NA,NA,76.5,NA
"6497",235.720907774614,NA,NA,NA,NA,NA,NA,NA,76.6,NA
"6498",236.10552315923,NA,NA,NA,NA,NA,NA,NA,76.7,NA
"6499",236.490138543845,NA,NA,NA,NA,NA,NA,NA,76.8,NA
"6500",236.874753928461,NA,NA,NA,NA,NA,NA,NA,76.9,NA
"6501",237.259369313076,NA,NA,NA,NA,NA,NA,NA,77,NA
"6502",237.643984697691,NA,NA,NA,NA,NA,NA,NA,77.1,NA
"6503",238.028600082307,NA,NA,NA,NA,NA,NA,NA,77.2,NA
"6504",238.413215466922,NA,NA,NA,NA,NA,NA,NA,77.3,NA
"6505",238.797830851538,NA,NA,NA,NA,NA,NA,NA,77.4,NA
"6506",239.182446236153,NA,NA,NA,NA,NA,NA,NA,77.5,NA
"6507",239.567061620768,NA,NA,NA,NA,NA,NA,NA,77.6,NA
"6508",239.951677005384,NA,NA,NA,NA,NA,NA,NA,77.7,NA
"6509",240.336292389999,NA,NA,NA,NA,NA,NA,NA,77.8,NA
"6510",240.720907774614,NA,NA,NA,NA,NA,NA,NA,77.9,NA
"6511",241.10552315923,NA,NA,NA,NA,NA,NA,NA,78,NA
"6512",241.490138543845,NA,NA,NA,NA,NA,NA,NA,78.1,NA
"6513",241.874753928461,NA,NA,NA,NA,NA,NA,NA,78.2,NA
"6514",242.259369313076,NA,NA,NA,NA,NA,NA,NA,78.3,NA
"6515",242.643984697691,NA,NA,NA,NA,NA,NA,NA,78.4,NA
"6516",243.028600082307,NA,NA,NA,NA,NA,NA,NA,78.5,NA
"6517",243.413215466922,NA,NA,NA,NA,NA,NA,NA,78.6,NA
"6518",243.797830851538,NA,NA,NA,NA,NA,NA,NA,78.7,NA
"6519",244.197830851538,NA,NA,NA,NA,NA,NA,NA,78.8,NA
"6520",244.597830851538,NA,NA,NA,NA,NA,NA,NA,78.9,NA
"6521",244.997830851538,NA,NA,NA,NA,NA,NA,NA,79,NA
"6522",245.397830851538,NA,NA,NA,NA,NA,NA,NA,79.1,NA
"6523",245.797830851538,NA,NA,NA,NA,NA,NA,NA,79.2,NA
"6524",246.197830851538,NA,NA,NA,NA,NA,NA,NA,79.3,NA
"6525",246.597830851538,NA,NA,NA,NA,NA,NA,NA,79.4,NA
"6526",246.997830851538,NA,NA,NA,NA,NA,NA,NA,79.5,NA
"6527",247.397830851538,NA,NA,NA,NA,NA,NA,NA,79.6,NA
"6528",247.797830851538,NA,NA,NA,NA,NA,NA,NA,79.7,NA
"6529",248.197830851538,NA,NA,NA,NA,NA,NA,NA,79.8,NA
"6530",248.597830851538,NA,NA,NA,NA,NA,NA,NA,79.9,NA
"6531",248.997830851538,NA,NA,NA,NA,NA,NA,NA,80,NA
"6532",249.397830851538,NA,NA,NA,NA,NA,NA,NA,80.1,NA
"6533",249.797830851538,NA,NA,NA,NA,NA,NA,NA,80.2,NA
"6534",250.197830851538,NA,NA,NA,NA,NA,NA,NA,80.3,NA
"6535",250.597830851538,NA,NA,NA,NA,NA,NA,NA,80.4,NA
"6536",250.997830851538,NA,NA,NA,NA,NA,NA,NA,80.5,NA
"6537",251.397830851538,NA,NA,NA,NA,NA,NA,NA,80.6,NA
"6538",251.797830851538,NA,NA,NA,NA,NA,NA,NA,80.7,NA
"6539",252.197830851538,NA,NA,NA,NA,NA,NA,NA,80.8,NA
"6540",252.614497518204,NA,NA,NA,NA,NA,NA,NA,80.9,NA
"6541",253.031164184871,NA,NA,NA,NA,NA,NA,NA,81,NA
"6542",253.447830851538,NA,NA,NA,NA,NA,NA,NA,81.1,NA
"6543",253.864497518204,NA,NA,NA,NA,NA,NA,NA,81.2,NA
"6544",254.281164184871,NA,NA,NA,NA,NA,NA,NA,81.3,NA
"6545",254.697830851538,NA,NA,NA,NA,NA,NA,NA,81.4,NA
"6546",255.114497518204,NA,NA,NA,NA,NA,NA,NA,81.5,NA
"6547",255.531164184871,NA,NA,NA,NA,NA,NA,NA,81.6,NA
"6548",255.947830851538,NA,NA,NA,NA,NA,NA,NA,81.7,NA
"6549",256.364497518204,NA,NA,NA,NA,NA,NA,NA,81.8,NA
"6550",256.781164184871,NA,NA,NA,NA,NA,NA,NA,81.9,NA
"6551",257.197830851538,NA,NA,NA,NA,NA,NA,NA,82,NA
"6552",257.614497518204,NA,NA,NA,NA,NA,NA,NA,82.1,NA
"6553",258.031164184871,NA,NA,NA,NA,NA,NA,NA,82.2,NA
"6554",258.447830851538,NA,NA,NA,NA,NA,NA,NA,82.3,NA
"6555",258.864497518204,NA,NA,NA,NA,NA,NA,NA,82.4,NA
"6556",259.281164184871,NA,NA,NA,NA,NA,NA,NA,82.5,NA
"6557",259.697830851538,NA,NA,NA,NA,NA,NA,NA,82.6,NA
"6558",260.132613460233,NA,NA,NA,NA,NA,NA,NA,82.7,NA
"6559",260.567396068929,NA,NA,NA,NA,NA,NA,NA,82.8,NA
"6560",261.002178677625,NA,NA,NA,NA,NA,NA,NA,82.9,NA
"6561",261.43696128632,NA,NA,NA,NA,NA,NA,NA,83,NA
"6562",261.871743895016,NA,NA,NA,NA,NA,NA,NA,83.1,NA
"6563",262.306526503711,NA,NA,NA,NA,NA,NA,NA,83.2,NA
"6564",262.741309112407,NA,NA,NA,NA,NA,NA,NA,83.3,NA
"6565",263.176091721103,NA,NA,NA,NA,NA,NA,NA,83.4,NA
"6566",263.610874329798,NA,NA,NA,NA,NA,NA,NA,83.5,NA
"6567",264.045656938494,NA,NA,NA,NA,NA,NA,NA,83.6,NA
"6568",264.48043954719,NA,NA,NA,NA,NA,NA,NA,83.7,NA
"6569",264.915222155885,NA,NA,NA,NA,NA,NA,NA,83.8,NA
"6570",265.350004764581,NA,NA,NA,NA,NA,NA,NA,83.9,NA
"6571",265.784787373277,NA,NA,NA,NA,NA,NA,NA,84,NA
"6572",266.219569981972,NA,NA,NA,NA,NA,NA,NA,84.1,NA
"6573",266.674115436518,NA,NA,NA,NA,NA,NA,NA,84.2,NA
"6574",267.128660891063,NA,NA,NA,NA,NA,NA,NA,84.3,NA
"6575",267.583206345609,NA,NA,NA,NA,NA,NA,NA,84.4,NA
"6576",268.037751800154,NA,NA,NA,NA,NA,NA,NA,84.5,NA
"6577",268.4922972547,NA,NA,NA,NA,NA,NA,NA,84.6,NA
"6578",268.946842709245,NA,NA,NA,NA,NA,NA,NA,84.7,NA
"6579",269.401388163791,NA,NA,NA,NA,NA,NA,NA,84.8,NA
"6580",269.855933618336,NA,NA,NA,NA,NA,NA,NA,84.9,NA
"6581",270.310479072881,NA,NA,NA,NA,NA,NA,NA,85,NA
"6582",270.765024527427,NA,NA,NA,NA,NA,NA,NA,85.1,NA
"6583",271.219569981972,NA,NA,NA,NA,NA,NA,NA,85.2,NA
"6584",271.674115436518,NA,NA,NA,NA,NA,NA,NA,85.3,NA
"6585",272.128660891063,NA,NA,NA,NA,NA,NA,NA,85.4,NA
"6586",272.583206345609,NA,NA,NA,NA,NA,NA,NA,85.5,NA
"6587",273.059396821799,NA,NA,NA,NA,NA,NA,NA,85.6,NA
"6588",273.53558729799,NA,NA,NA,NA,NA,NA,NA,85.7,NA
"6589",274.01177777418,NA,NA,NA,NA,NA,NA,NA,85.8,NA
"6590",274.487968250371,NA,NA,NA,NA,NA,NA,NA,85.9,NA
"6591",274.964158726561,NA,NA,NA,NA,NA,NA,NA,86,NA
"6592",275.440349202752,NA,NA,NA,NA,NA,NA,NA,86.1,NA
"6593",275.916539678942,NA,NA,NA,NA,NA,NA,NA,86.2,NA
"6594",276.392730155133,NA,NA,NA,NA,NA,NA,NA,86.3,NA
"6595",276.868920631323,NA,NA,NA,NA,NA,NA,NA,86.4,NA
"6596",277.345111107514,NA,NA,NA,NA,NA,NA,NA,86.5,NA
"6597",277.821301583704,NA,NA,NA,NA,NA,NA,NA,86.6,NA
"6598",278.297492059894,NA,NA,NA,NA,NA,NA,NA,86.7,NA
"6599",278.797492059894,NA,NA,NA,NA,NA,NA,NA,86.8,NA
"6600",279.297492059894,NA,NA,NA,NA,NA,NA,NA,86.9,NA
"6601",279.797492059894,NA,NA,NA,NA,NA,NA,NA,87,NA
"6602",280.297492059894,NA,NA,NA,NA,NA,NA,NA,87.1,NA
"6603",280.797492059894,NA,NA,NA,NA,NA,NA,NA,87.2,NA
"6604",281.297492059894,NA,NA,NA,NA,NA,NA,NA,87.3,NA
"6605",281.797492059894,NA,NA,NA,NA,NA,NA,NA,87.4,NA
"6606",282.297492059894,NA,NA,NA,NA,NA,NA,NA,87.5,NA
"6607",282.797492059894,NA,NA,NA,NA,NA,NA,NA,87.6,NA
"6608",283.297492059894,NA,NA,NA,NA,NA,NA,NA,87.7,NA
"6609",283.823807849368,NA,NA,NA,NA,NA,NA,NA,87.8,NA
"6610",284.350123638842,NA,NA,NA,NA,NA,NA,NA,87.9,NA
"6611",284.876439428316,NA,NA,NA,NA,NA,NA,NA,88,NA
"6612",285.402755217789,NA,NA,NA,NA,NA,NA,NA,88.1,NA
"6613",285.929071007263,NA,NA,NA,NA,NA,NA,NA,88.2,NA
"6614",286.455386796737,NA,NA,NA,NA,NA,NA,NA,88.3,NA
"6615",286.98170258621,NA,NA,NA,NA,NA,NA,NA,88.4,NA
"6616",287.508018375684,NA,NA,NA,NA,NA,NA,NA,88.5,NA
"6617",288.034334165158,NA,NA,NA,NA,NA,NA,NA,88.6,NA
"6618",288.560649954631,NA,NA,NA,NA,NA,NA,NA,88.7,NA
